,MURI_016,MURI_017,MURI_018,MURI_019,MURI_020,MURI_025,MURI_026,MURI_027,MURI_028,MURI_029,MURI_034,MURI_035,MURI_036,MURI_037,MURI_038,MURI_043,MURI_044,MURI_045,MURI_046,MURI_047,MURI_052,MURI_053,MURI_054,MURI_055,MURI_056,MURI_069,MURI_070,MURI_071,MURI_072,MURI_077,MURI_078,MURI_079,MURI_080,MURI_085,MURI_087,MURI_089,MURI_091,MURI_093,MURI_095,MURI_097,MURI_098,MURI_099,MURI_100,MURI_101,MURI_106,MURI_107,MURI_108,MURI_110,MURI_118,MURI_119,MURI_120,MURI_122,MURI_130,MURI_131,MURI_132,MURI_134
YP_003043394.1,3.38441443249648,2.98783466393875,2.73247585872232,2.379876944523,2.37166305830431,3.2114331319613,3.00725397851748,2.74065833310067,1.45620461278539,3.00318197342212,1.45620461278539,1.45620461278539,2.91855345580063,1.45620461278539,1.45620461278539,2.16281532778653,1.45620461278539,1.45620461278539,2.83527032247215,1.45620461278539,3.36288816121484,4.17680040271175,4.26842901265346,3.32187847021576,3.34041989241774,3.86569378873699,3.70910059673844,3.85267360359556,3.34270355536737,3.98543947948953,4.07170203964704,4.16740656045652,3.79332198196314,2.58437739776316,3.06519589160283,2.6084734655186,2.74616426965651,2.30925956431604,3.45655412206881,2.80527450815516,2.79070072249915,3.917058594518,2.75566009669542,2.39496026522673,1.45620461278539,2.41593597205036,1.45620461278539,1.45620461278539,2.42801462785779,2.82614787292257,2.81270427820494,3.06770553321635,1.45620461278539,1.45620461278539,1.45620461278539,3.82789943165899
YP_003043395.1,6.5005296214972,6.49599386182393,6.31927962132179,6.21029198035127,6.29470496061909,6.0479347685386,6.53342508567638,6.37850866754783,6.4421558063475,6.48889328787418,1.45620461278539,3.78355999851811,5.16862366854672,4.58166570709926,3.65314677397428,5.32976246497593,5.00099929324705,5.7026409218728,4.88600838062903,4.65255566213647,5.04086449894949,5.24126992804065,4.34933759483265,5.20447718139775,5.19030065319891,4.31612632045095,4.45183541383237,4.3423307598524,4.47557437986282,4.52943506809354,4.29011417560954,4.58114983457604,4.44576136454929,6.05032687741491,6.141881641371,6.12862937871989,5.70648005013428,6.39928832280371,5.79528664136345,5.89545517590662,5.62745727277363,5.93089221720237,5.82117702009689,5.60445948188076,6.44202417563787,6.01295444574669,5.97892360748899,6.20322302539567,6.12971005987612,6.08790014782599,6.00206754760021,6.22796032481011,4.97235800538403,5.98015276211418,5.95962087886856,6.10350732977467
YP_003043396.1,8.68203907534573,8.70101132045717,8.61292056255574,8.55719936988296,8.37585506599238,8.79313170260899,8.94816488417585,8.83298362472423,8.47156320657608,8.59207887255136,3.86042854822983,6.70475267297695,7.56668508058145,7.33872649074675,8.20291599110412,8.45924024493006,8.67943547981048,8.75812180058596,7.83625826271898,7.62273064749843,7.62101970919948,7.20469027835019,7.33418104806459,7.36141961171729,7.0846910536134,6.18248059081609,5.99453897461315,6.37737778371612,5.95560515126448,6.39048329848009,5.22936472067974,6.10234017663721,5.61592217170236,8.14256898918714,8.27997715027286,8.46483121528983,8.08674247103123,8.94934992336316,8.18541879510076,8.0690313982252,8.036150970008,7.69896102827134,7.59635575803109,7.55730987203812,7.87051471866249,8.07680435093634,7.84368002874354,8.12893134176157,8.00874548104631,8.10168391818001,8.20532967270833,8.31810488417122,8.08645723357323,8.15664575055087,8.20918117385797,8.10242114161844
YP_003043397.1,9.22409327923911,9.435111145668,9.5552931572877,9.75339997294192,9.59035740836898,8.83721431568405,9.54137342452244,9.41217655319744,10.0575161466399,10.1706195004535,3.07298840332003,4.81652257661037,5.92134004067371,5.25327774528517,5.40014585688774,7.53453994916528,6.44621128217493,7.25285539574113,7.77523222451486,7.4467790803984,7.97201289027911,7.79677310401624,7.13587016632049,7.70511152139454,7.77978195095379,7.11189499795424,7.43339302541013,5.89234230598819,6.85936706146737,6.58623887664687,6.25652554585336,7.0675665651631,6.35418063823917,8.25521503855177,8.76068118208541,7.94414861168129,8.8386100037612,8.57646629090894,8.76135856718398,8.02684660720928,8.26612851514426,7.43991968675071,8.57146634962474,8.57330252590802,8.1279600068924,8.362860184525,8.35790226267818,8.31557029267761,7.8480225290153,7.91510018843133,8.0925953002008,8.14194705188164,7.38555032176804,7.51696741824331,7.48478291016641,8.34436998462859
YP_003043398.1,5.69724281325739,5.37541767712503,5.61070023008558,5.41103498997158,5.50160092944693,5.2250035436621,5.59582841027778,5.44744243314948,5.56282701606664,5.622790932133,3.07298840332003,3.32703928853138,3.97736482972446,3.66872499508634,3.65314677397428,4.45493841545613,3.6220187665625,3.86730359678238,4.1058758590388,4.65255566213647,4.77297437590794,3.88144707162791,4.42579827681031,4.8272000954459,4.16930350362229,4.0568580648906,4.21383498215567,4.03606361071972,3.89537594312797,3.95329115686401,3.69641137752776,3.90229448819801,3.97382287019019,5.82130381923345,5.97814804274205,5.80996411652316,5.25180869308769,5.69375615150301,5.37822323591362,4.16712327184028,4.58944928387065,4.66818389140114,4.7350399317448,3.86776712808258,4.64120609509092,4.42719919294971,4.55630161820687,4.61526760722167,4.69386563562662,4.49055400338173,4.70474906518333,4.59389598568736,3.50604971757118,3.78962567615614,4.56145784290473,4.19223360006804
YP_003043399.1,6.76446888832241,6.83333674516105,6.41932430694805,6.57003282618107,6.54490082987695,6.44019368075758,6.60417506021919,6.73395419670462,6.8000838917906,6.8917116689749,4.04418970366844,3.96357740954334,4.89657573780662,4.37632316704251,5.29049266792857,5.99523584229785,5.35744050856266,5.6241631168737,6.52251257141788,6.68041952034928,6.1200094189313,5.54035838940178,5.40540786511393,5.63111879985072,5.69067658900918,4.22451454046817,4.30792561011297,4.11925084568479,4.69459286305642,4.50783025495867,3.74369211813515,4.34790042008084,4.25302150704462,6.92986459099217,7.09638672662811,6.83666980225313,6.3290066961727,7.21567550849912,6.21132330844835,5.76435904715871,5.83327037837341,5.25436645191438,5.66025825204268,5.92403339634326,5.70854604567566,5.80066304530493,5.82019740244711,5.98540243497902,5.80147781803704,5.84140090412838,6.03119791375302,6.04631180985515,6.17751565827218,6.51255040755216,6.06291484528272,6.33379556549724
YP_003043400.1,4.03385075050207,3.38160204423811,3.2104683067858,3.56481214479969,3.20831411379781,3.39311783029113,3.56428475198138,4.05726002367239,4.16042839048325,3.94541455393241,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,3.52991840564059,2.49570391602651,3.35779188248475,3.53587188867223,3.68803597832748,3.18342841464107,3.34627090719533,3.77183704519429,3.47625585816243,4.16930350362229,3.69040908232161,3.75539704675666,3.75066605683942,3.80188034084492,3.70377848714164,3.33836166154544,4.0145976515894,3.85621905963231,3.4568169868551,3.74803244744764,4.61809716153507,3.66763055395784,3.4209403697616,3.83011471654078,2.42686681021983,2.79070072249915,3.78597860287639,3.42469252733748,1.45620461278539,3.05060192160158,3.47359081503421,3.31889884766455,3.65796570213622,3.08374494676414,2.44239408655257,2.43239114275527,3.47716107984681,2.96148642947941,2.89478351514993,2.51221962149606,2.82020815055036
YP_003043401.1,2.3688628229326,3.38160204423811,2.3728831633648,1.45620461278539,2.7308264588181,1.45620461278539,2.74157321848897,1.45620461278539,3.2237124743178,2.37704926350499,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.44918703585389,2.44168614405983,3.18342841464107,2.95842330305791,3.64604150666543,3.73848712643401,2.69591192466067,2.94745422261072,3.19486729035308,2.29246047889205,2.59486322095047,3.44443965430317,2.83090147112569,2.58252601942189,2.67603456829401,1.45620461278539,2.29133788197603,1.45620461278539,2.93080494847503,2.30925956431604,2.92275789644872,1.45620461278539,2.79070072249915,2.41773155918187,2.75566009669542,3.24934473692214,2.40699605632141,3.28610150660145,2.81585875837673,1.45620461278539,1.45620461278539,1.45620461278539,2.81270427820494,2.41783365410299,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003043402.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.05160555530703,1.45620461278539,1.45620461278539,2.13556182399041,1.45620461278539,1.92899547606364,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003043403.1,5.33957551409243,5.20800992124095,4.87218357332404,5.37085421183667,5.50160092944693,5.57794788551234,5.32877396107557,5.24043177271338,5.52669769724487,5.36284870588986,3.64744221066286,3.96357740954334,3.45116878725332,3.46787712384044,2.51266511748621,4.40932821111822,4.20670271827365,4.33886794655794,3.70281988167372,2.82519682874713,5.08887353896685,4.749466499772,5.40540786511393,4.7148167335115,4.07792411242075,3.73644388418453,3.84342005305348,3.64015950270873,4.06494099631165,4.10694204856715,3.83348696075026,3.67988633935546,3.58447437300712,4.62048986446871,4.85109720681136,5.33497378897747,4.75939935413818,5.38712703879563,5.23698858911202,4.61620466567767,4.3388144040498,4.80639551798161,4.27674667900436,4.98749353522566,5.12615952381651,4.66368353368168,4.38295611184732,4.26840457693994,4.36713443396582,4.72952009404148,4.37744040764904,4.24832187572969,4.04167459240726,4.31609283317522,4.24201597742415,4.19223360006804
YP_003043404.1,8.06439612387329,8.11371388327261,8.44760796042637,8.06851429221827,7.88397526816564,8.11523768628098,8.17608668073639,8.3015558618614,8.32725906551864,8.29023027750366,5.73124432796617,6.55008836896352,7.33945718115737,7.09630560519342,6.63296453490382,7.25894820606266,7.36257680290475,7.63856560994336,7.78410992197683,7.77076384721203,7.4939305362043,7.2567910304885,6.82487512409472,7.30488153077941,7.29723597349627,5.82245421839012,5.88893322600778,5.88075807868715,5.98670725655599,5.99013948591739,5.30708477414877,6.04574565890639,5.68445204833242,7.92927500203614,8.22633127583713,7.95491980491018,7.93379439206868,7.92173200929561,7.78690665465547,7.17709330129199,7.17026301604564,7.08412450058765,7.3235925078762,7.26161599073181,7.3755458491683,7.38097869767416,7.78483214786145,7.2511342184369,7.29184768752391,7.51344754969402,7.57551904759929,7.66370804524152,6.0761763364735,7.191075388327,7.19805236578302,7.68763202621447
YP_003043405.1,7.85396799849201,7.71585096713181,7.62024890865647,8.04327706040522,8.01081376647008,6.2573894845338,7.96397506865904,6.76511336273237,8.13137100593721,8.20798849070624,5.00032448799701,5.27976307154736,4.96962066790637,4.76078422349095,5.10840262328721,5.93304993249191,6.23431038540937,5.94776334987648,6.45735387920921,6.39091656586997,6.50141527806527,6.24572341026338,5.16220837124885,6.24674040117627,5.59719702561156,4.80913271940454,5.44945288885966,4.75560464415765,4.61640409651461,4.81906764219756,4.10764426000047,5.41090138839237,4.20629583940454,6.31341950567943,6.45371447745491,6.32429778493746,7.21339229183088,6.63276623926406,6.6040835532535,6.01558177667046,6.01324839464631,5.51697269770753,5.96586504538161,6.59788232495491,6.24436005130518,6.60538855904003,6.39377191278368,6.09843292866245,6.30529056547782,6.36984208550276,6.24515923073176,6.47386409722951,5.6750767063394,5.67948924530806,6.02930151574294,5.25937559191918
YP_003043406.1,5.25590999487524,5.87121545281091,5.17828684701922,5.79155204393649,5.30630071251836,5.13314565168809,5.63021754706483,5.55864606584488,6.01764389702316,5.68915250754192,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,3.9776084906413,3.18969224520001,3.35779188248475,4.95103307279302,4.65255566213647,4.77297437590794,4.56108525655732,4.34933759483265,4.6550831207308,4.68120424581052,3.82398443530236,4.18099264109947,3.94747128761405,4.10422870460363,3.92036144559651,3.67212049109357,3.77977920939562,3.72731137851631,5.43511302419631,5.49273364658472,5.19588743543001,5.22175969866193,5.20503841670384,4.65891038122819,4.82967468269378,4.98686424140834,4.34282823864527,5.43979217540329,4.98749353522566,4.7117161037983,4.42719919294971,2.81585875837673,4.16626101933973,4.16972432235185,3.9699326769542,4.2820602684178,4.43177310181192,3.70956506703075,3.78962567615614,2.51221962149606,3.5149337115862
YP_003043407.1,6.05906099828006,5.89889379788122,6.25573521800132,6.25499997028247,6.37641909133755,6.09718709444916,5.98911573825327,6.45696300485866,6.48034290461844,6.75930312584898,4.81521133073376,5.67967020119795,5.22922683615337,5.36754121999592,4.11772858349652,5.51133631043202,5.8052361712155,5.35909119529467,5.12996136739208,4.65255566213647,5.18029403473254,5.01653041580409,4.49828854307416,4.8272000954459,5.10203691874564,4.22451454046817,4.2459143520465,4.2352856969851,4.53361308486106,4.29670212783032,3.81159837736416,4.0145976515894,4.10780782333513,6.03095079674513,6.0623442462711,6.03005443553845,5.68467098168576,6.18072506224127,5.71252479212992,5.58161517288697,5.73405044087987,5.25436645191438,5.27136039207462,5.37176738605749,5.12615952381651,5.47147635703541,5.43782218804026,5.50041553836143,5.80147781803704,5.6626533685303,5.5967743363813,5.39196650690486,3.88584077754498,5.3521314639556,4.74001855827696,5.30851314986308
YP_003043408.1,5.45655350926456,5.45230147420584,5.43014420946005,5.32951174085694,5.60715171561163,5.61228874942953,5.79078604201049,5.14842559920087,5.76234457010454,5.622790932133,1.45620461278539,3.78355999851811,3.97736482972446,4.37632316704251,2.92023904102442,5.25525236675882,4.20670271827365,4.52547709273137,5.23786704247503,4.08942581792406,4.58392998912794,4.17680040271175,4.69567720266071,4.31106676236876,4.74117059303187,4.12639408827644,4.33792203017529,4.2352856969851,4.21576732895752,3.95329115686401,3.27305680686361,3.81147466032306,3.82513995515084,4.19497853861527,4.47023224390434,4.3793199264544,4.53174562727086,4.58121133680266,4.41599369531396,4.6910066524979,4.92789989293269,4.34282823864527,4.79875816530963,4.68093907270607,4.40558898165857,4.24390602745383,3.95357416250822,4.05592621010056,4.36713443396582,4.49055400338173,4.17962914684237,4.34307019316579,3.88584077754498,4.51921554817817,3.97900608773967,3.96049398986048
YP_003043409.1,4.6796001779664,4.73888691910594,3.93599169698238,4.33939519272666,4.31915413405424,5.03495641701739,5.37011356855029,4.5698826324872,4.94833430261259,4.88339792020577,1.45620461278539,1.45620461278539,3.21409022292338,3.22926058181184,3.9799003336428,4.03959216342662,4.08243743699892,3.86730359678238,3.53587188867223,3.52187355172195,4.10610416614495,4.26262668425664,3.99263305325971,4.05461440988393,3.63458560364733,4.1925776890194,4.04116666196257,4.19768238046513,4.2854130032139,4.27113750955917,3.81159837736416,4.1183390936045,4.0820415543166,4.62048986446871,4.75235631019624,4.7238113197577,4.88022686418048,4.51956350238132,4.51826155795017,3.3051864705903,3.28628103119454,4.24808440875029,4.27674667900436,3.86776712808258,4.40558898165857,3.9131883369418,2.81585875837673,3.9358887746444,3.80731405545925,3.33221454337973,3.94855102722374,3.91727856798498,1.45620461278539,3.94151601377737,1.45620461278539,4.29493400751496
YP_003043410.1,3.92688214525289,4.30858440941552,4.48114707530867,4.33939519272666,4.68697083342979,3.69312693759043,4.0588294849704,4.05726002367239,4.34066109162517,3.82867477887168,1.45620461278539,1.45620461278539,2.91855345580063,3.46787712384044,1.45620461278539,3.23050902000748,2.89758507493985,3.35779188248475,3.1170136635942,4.08942581792406,3.6595630066675,3.98717737465667,3.99263305325971,3.14547576855015,3.98000215962499,3.31227090775754,2.96114586132268,3.06721358107433,3.02950595196576,2.83592412077011,3.01190490040529,2.88800129386654,3.38044809437085,3.01561539198551,3.63761393693874,2.85036603366671,3.08901487001735,3.4209403697616,2.51455268829982,3.80493657022579,3.28628103119454,3.6405770135036,4.08294423493443,4.37633079839121,3.61918593601796,3.28610150660145,3.09432144529808,3.49341601195291,2.80681853566365,3.33221454337973,3.66966514898556,3.28941823768129,1.45620461278539,1.45620461278539,1.45620461278539,3.09940805621251
YP_003043411.1,4.97070194586297,4.96665885177352,5.03345366452096,4.57228897312744,4.31915413405424,5.03495641701739,4.94623552296506,4.24996222496937,4.64338286686001,4.33243725162324,3.39288353295707,2.58463343190018,4.46106461551707,3.84287672673561,2.92023904102442,4.03959216342662,4.20670271827365,3.71845338547962,1.45620461278539,4.08942581792406,4.93969300075958,4.68942759351121,4.81341335047118,4.6550831207308,5.00794016937176,4.78818072039814,4.72438386084208,4.75560464415765,4.88412241514351,4.85355815610137,4.76064311814384,4.95628799650662,4.90275545137937,4.72160375659221,4.26890144617621,4.95794955159764,4.53174562727086,4.85449312110898,4.70283443198361,4.45348184744957,4.42744683290563,5.15488713557073,5.0283391381632,4.45891255488276,4.4886078505658,4.24390602745383,4.07413875441116,3.65796570213622,4.16972432235185,3.68943286356233,3.09063150749977,3.64078008053016,2.96148642947941,2.49360825206977,2.51221962149606,4.71859062384722
