"","TestTrainSubsetNo","model","performance","cost","gamma","nodesize","mtry","ntree","error_test","performance_test","meanPerformance","meanPerformance_test","analyzeName"
"183",3,"sigmoid",1,316.227766016838,0.00681292069057961,NA,NA,NA,0.0327272727272727,0.967272727272727,1,0.848030844074947,"protein_carbon"
"184",4,"sigmoid",1,1467799.26762207,0.00316227766016838,NA,NA,NA,0.212121212121212,0.787878787878788,1,0.848030844074947,"protein_carbon"
"185",5,"sigmoid",1,2154434.69003188,1e-04,NA,NA,NA,0,1,1,0.848030844074947,"protein_carbon"
"186",6,"sigmoid",1,1467799.26762207,0.00316227766016838,NA,NA,NA,0.198611111111111,0.801388888888889,1,0.848030844074947,"protein_carbon"
"187",7,"sigmoid",1,31622776.6016838,0.00316227766016838,NA,NA,NA,0.0903010033444815,0.909698996655518,1,0.848030844074947,"protein_carbon"
"188",8,"sigmoid",1,100,0.00681292069057961,NA,NA,NA,0.2425,0.7575,1,0.848030844074947,"protein_carbon"
"189",9,"sigmoid",1,6812920.69057961,0.000681292069057961,NA,NA,NA,0.301666666666667,0.698333333333333,1,0.848030844074947,"protein_carbon"
"190",10,"sigmoid",1,4641.58883361277,0.0215443469003188,NA,NA,NA,0.0370370370370371,0.962962962962963,1,0.848030844074947,"protein_carbon"
"191",11,"sigmoid",1,14677992.6762207,0.000464158883361278,NA,NA,NA,0.348990683229814,0.651009316770186,1,0.848030844074947,"protein_carbon"
"192",12,"sigmoid",1,464158.883361277,0.00146779926762207,NA,NA,NA,0.162777777777778,0.837222222222222,1,0.848030844074947,"protein_carbon"
"193",13,"sigmoid",1,68129.2069057961,0.0215443469003188,NA,NA,NA,0.25,0.75,1,0.848030844074947,"protein_carbon"
"194",14,"sigmoid",1,46415.8883361277,0.00215443469003188,NA,NA,NA,0.13034188034188,0.86965811965812,1,0.848030844074947,"protein_carbon"
"195",15,"sigmoid",1,1e+06,0.00146779926762207,NA,NA,NA,0.0903010033444815,0.909698996655518,1,0.848030844074947,"protein_carbon"
"196",16,"sigmoid",1,68129206.9057959,1e-04,NA,NA,NA,0.0370370370370371,0.962962962962963,1,0.848030844074947,"protein_carbon"
"197",17,"sigmoid",1,215.443469003188,0.0681292069057961,NA,NA,NA,0.212121212121212,0.787878787878788,1,0.848030844074947,"protein_carbon"
"198",18,"sigmoid",1,21544346.9003188,0.00146779926762207,NA,NA,NA,0.259259259259259,0.740740740740741,1,0.848030844074947,"protein_carbon"
"199",19,"sigmoid",1,1467.79926762207,0.000146779926762207,NA,NA,NA,0.0370370370370371,0.962962962962963,1,0.848030844074947,"protein_carbon"
"200",20,"sigmoid",1,1e+05,0.000146779926762207,NA,NA,NA,0.354037267080745,0.645962732919255,1,0.848030844074947,"protein_carbon"
"201",21,"sigmoid",1,215443.469003188,0.0316227766016838,NA,NA,NA,0.227053140096618,0.772946859903382,1,0.848030844074947,"protein_carbon"
"202",22,"sigmoid",1,14677.9926762207,0.01,NA,NA,NA,0.259259259259259,0.740740740740741,1,0.848030844074947,"protein_carbon"
"203",23,"sigmoid",1,2154434.69003188,0.000146779926762207,NA,NA,NA,0.0327272727272727,0.967272727272727,1,0.848030844074947,"protein_carbon"
"204",24,"sigmoid",1,21.5443469003188,0.0215443469003188,NA,NA,NA,0.259259259259259,0.740740740740741,1,0.848030844074947,"protein_carbon"
"205",25,"sigmoid",1,215443.469003188,0.0146779926762207,NA,NA,NA,0.0327272727272727,0.967272727272727,1,0.848030844074947,"protein_carbon"
